OrderID,Date,ProductID,CustomerID,ShippingAddressID,IBAN,Qty,UnitPrice
10813,2025-03-20,396,1018,37,GB36LAKN65883398741132,1,596
10814,2024-09-04,754,4912,10,GB37XPXS70673499601054,4,301
10815,2024-11-25,703,3248,10,GB53LOJD72156229493817,4,736
10816,2024-08-04,703,6977,10,GB64KSRY48840215573257,4,736
10817,2024-07-28,489,9850,12,GB91OLKG44902166670808,3,494
10818,2024-09-23,703,9850,16,GB81ASNB85874951191818,4,736
10819,2024-07-01,703,8245,6,GB66ZQCS79316477251295,3,736
10820,2024-10-24,833,6119,14,GB51QYWX60694096003562,5,370
10821,2024-08-09,132,8486,6,GB89HSVY58739592323421,3,202
10822,2024-05-11,384,2612,1,GB49RTBY28515533342643,5,455
10823,2025-04-29,792,2501,1,GB27GYLA27160736077633,2,295
10824,2025-02-24,266,7566,16,GB86MSDC28981231795563,1,334
10825,2024-07-21,646,6977,15,GB85CZQL74817006661554,4,301
10826,2025-03-21,833,3248,12,GB89CNUJ31670450232902,4,370
10827,2024-11-18,266,7511,1,GB95EEWP00934596262282,3,334
10828,2025-02-13,132,1042,9,GB85ZZVF51207346549500,4,202
10829,2024-09-06,384,8381,33,GB62APBX26086982210531,5,455
10830,2024-10-11,847,2501,12,GB06CDPO68729047742585,5,405
10831,2024-12-25,180,6295,17,GB65VWDP79323822311649,5,462
10832,2024-06-10,14,7947,25,GB37HHIF45798894256529,5,800
10833,2025-02-10,396,1710,16,GB81BXZM03202032650977,1,596
10834,2025-03-30,132,5831,20,GB43LGUS67379487148552,2,202
10835,2024-08-08,489,9850,7,GB25KZPY87158415608213,5,494
10836,2024-10-25,489,5831,3,GB48DDRW42547681826832,3,494
10837,2025-03-23,444,8438,4,GB57VHYA35892988085838,1,220.46
10838,2024-07-04,617,8560,8,GB44LFDV29328963406468,5,256
10839,2024-10-11,733,2501,15,GB19POKE40148439910622,2,444
10840,2024-11-03,467,2612,10,GB72FYZH62669335134261,4,476
10841,2025-02-06,266,2501,13,GB14XSVE37245018481973,2,334
10842,2025-01-12,877,3939,31,GB34OJDR97215406417692,1,565
10843,2025-04-06,833,4886,6,GB70WWZP43811995376601,1,370
10844,2025-04-01,646,7594,5,GB62YIXX44856451017397,3,301
10845,2024-07-25,703,6977,8,GB81SNVI17899698609191,5,736
10846,2024-12-10,847,2612,2,GB66DDYH59966057798066,1,405
10847,2025-01-15,467,6119,14,GB51AGSF05146074555347,3,476
10848,2025-03-01,32,4912,10,GB56BKOW42388565271559,1,600
10849,2024-11-26,1,7626,18,GB55XZHK41165972634755,1,1200
10850,2025-03-09,266,7947,1,GB43OLYF25013948848826,2,334
10851,2024-12-27,180,8245,36,GB79WCGC19642585626149,2,462
10852,2024-12-08,703,7797,12,GB31CKHO03824073333732,4,736
10853,2024-05-05,132,7947,12,GB23JHAT77688936289696,2,202
10854,2025-02-15,350,1710,11,GB46IWZL46553585125389,4,359
10855,2024-06-20,1,6119,17,GB73DZQW78519358374907,2,1200
10856,2024-12-27,467,2501,12,GB53OPSN12087805721514,4,476
10857,2024-12-08,1,8770,11,GB09IXAW97626374845398,2,1200
10858,2024-10-06,617,7566,8,GB67EYRV95090591191862,5,256
10859,2025-02-09,64,7947,21,GB70GHTY22071511696667,2,1207.03
10860,2024-06-23,877,8486,5,GB52KFDJ52647124633515,4,565
10861,2024-10-23,64,1042,9,GB10YDQI09080512080056,5,1400
10862,2024-08-27,489,8486,8,GB55AZSS51239728351295,4,494
10863,2024-12-09,396,3344,12,GB22FOWY28270908144152,1,596
10864,2024-12-16,877,2612,3,GB06QFDP39295786718153,5,565
10865,2024-09-20,350,3248,7,GB44EHPG60507918158998,5,359
10866,2024-11-19,171,8381,3,GB52MYRU34527346666170,3,496
10867,2024-11-07,64,8560,38,GB70DKRP96474080314998,1,1400
10868,2024-07-07,350,2612,10,GB74UKXB80046358068828,5,359
10869,2024-09-22,384,4886,13,GB87VWBG17235137399006,2,455
10870,2024-07-20,171,3344,1,GB74WDJA35263560229394,2,496
10871,2025-04-08,847,1710,1,GB82NVSW43460666437490,2,405
10872,2024-12-30,733,8245,36,GB49WMBW72311127128524,3,444
10873,2025-01-20,754,8245,6,GB96WWMJ84494116318732,4,301
10874,2024-11-18,396,1841,2,GB20BPPD13062113695727,1,596
10875,2024-12-18,847,7594,35,GB77YBVQ33509025425730,4,405
10876,2024-09-29,733,8606,11,GB70MEJQ13235707139848,4,444
10877,2024-07-02,266,7511,14,GB62ERKB11688092550213,4,334
10878,2024-05-03,847,8245,36,GB29MASB69130981079649,5,405
10879,2024-09-28,1,7947,21,GB68OXHV79457727853242,3,1200
10880,2024-09-28,14,1042,9,GB27IFLX06420768362536,5,800
10881,2024-10-11,833,8245,6,GB67NOXO76755562833339,5,370
10882,2024-07-15,646,7566,16,GB22XVZT57865436271874,5,301
10883,2025-04-17,180,8438,4,GB44YTNB33582686270369,1,391.76
10884,2025-01-15,617,7566,20,GB28FIXV92693265732759,3,256
10885,2025-04-28,733,3248,26,GB58YTQX01110005155323,4,444
10886,2024-08-28,733,1018,37,GB61CLTK97752441822261,1,444
10887,2024-11-23,646,3248,12,GB85TNFR87431271026767,3,301
10888,2024-07-06,14,6977,12,GB56YASW57992707955151,3,800
10889,2024-07-08,32,6977,8,GB38ETJV62135415970996,2,600
10890,2024-07-05,792,7947,18,GB76LIGQ48075203447650,3,295
10891,2024-08-14,373,9850,19,GB13XYVO15802909046376,2,573
10892,2024-09-28,396,7594,5,GB61BWVI65586652548374,2,596
10893,2024-08-12,14,2501,5,GB17COVC58102131251293,5,800
10894,2025-02-27,617,9850,7,GB05CCAX05912975191023,2,256
10895,2025-04-22,703,8770,10,GB86XCFC10633016583737,3,736
10896,2024-12-22,171,1042,39,GB66WFPJ90728012342893,1,496
10897,2025-01-27,754,7566,24,GB91DWYC32532694968436,1,301
10898,2024-08-06,617,7626,21,GB11LXHQ04421017509617,2,256
10899,2024-05-05,132,7594,5,GB95XVCK95919457575747,2,186.51
10900,2024-08-30,266,3344,5,GB95RXGH92056775677722,2,334
10901,2025-02-11,171,1710,17,GB11YMNA25626506229231,4,556.29
10902,2024-05-07,384,6977,11,GB32MPEI53076248433797,1,457.45
10903,2024-10-16,384,8606,10,GB93NFPV05115794238736,3,455
10904,2024-11-07,467,7511,1,GB88AJUF54969192845525,5,476
10905,2024-12-06,1,7626,15,GB19PCAO56335357485953,4,1200
10906,2025-04-16,489,5831,10,GB04EKZU93993379705816,1,494
10907,2025-02-16,733,3344,1,GB20ETKC87794176342507,4,444
10908,2024-08-04,792,7511,3,GB46HUAK59782457598339,3,295
10909,2024-12-21,833,8486,7,GB31DJXB38843660443240,5,370
10910,2024-05-12,754,2501,16,GB08UUYN15727682975147,3,301
10911,2024-08-16,266,7566,6,GB09GWTO42925010587525,1,334
10912,2025-03-20,64,1710,17,GB34XMRA65625904599080,1,1400
10913,2025-02-05,64,6295,25,GB96WWEP11221823155516,4,1400
10914,2024-09-11,467,3939,1,GB82YCPM80866281372143,2,476
10915,2024-08-01,373,6295,1,GB80BUVR00370033228556,3,573
10916,2025-02-18,350,7626,10,GB24UVMA84706810390339,1,359
10917,2024-11-07,489,2612,2,GB09ALWC95826328094485,1,494
10918,2024-11-15,877,5831,22,GB88MFGY94535461470798,1,565
10919,2025-02-24,384,1710,11,GB90MGFD06133943945703,2,455
10920,2024-12-07,444,1710,7,GB60IGQA40325376576927,1,244
10921,2024-11-03,1,1018,37,GB37RTJZ31910090040476,1,1200
10922,2025-02-08,754,2501,2,GB24SFDB53365146040142,5,301
10923,2024-08-11,266,6977,9,GB49OZGD07201137984409,1,334
10924,2024-11-03,373,8486,1,GB10CXWE31660076762090,4,602.86
10925,2025-01-11,373,7594,35,GB47CYIW47340433700968,1,573
10926,2025-01-28,132,3344,12,GB93PZHW04519577825588,1,202
10927,2024-06-26,64,8486,6,GB46KXUL62965754278656,3,1400
10928,2024-06-03,754,3344,5,GB20TIEK57782058295829,2,301
10929,2024-06-24,32,8606,8,GB22ZGWM16188081904823,1,600
10930,2025-01-21,396,1710,21,GB23WZKP15586863956137,4,596
10931,2024-06-30,877,6119,14,GB91WYGW08172143643813,2,565
10932,2024-05-10,444,9850,16,GB90AAJD32114716560945,2,244
10933,2024-09-28,32,4630,20,GB57LGJN99799070755047,2,600
10934,2025-03-31,64,2501,6,GB60ZMYR16995706071748,3,1400
10935,2024-06-05,444,8486,5,GB29CHXW17653970548739,2,244
10936,2024-10-07,617,1710,19,GB18DAVE90871827496804,2,256
10937,2024-12-14,733,9850,13,GB34DWQP27420495612137,5,444
10938,2024-11-05,833,7566,7,GB84HAMY26042359737112,3,326.73
10939,2024-06-24,792,8606,5,GB69EXTS07756085816704,5,295
10940,2024-10-17,792,6119,12,GB12RWNC11457683210219,3,295
10941,2024-07-12,489,1841,2,GB16VGOV85847129618033,4,494
10942,2024-06-27,384,8438,4,GB44JEXW60508018498042,4,455
10943,2024-09-02,489,9850,17,GB57HPZG37773126881228,5,494
10944,2024-06-26,1,2612,7,GB83YCPQ19236534606056,2,1200
10945,2024-05-11,384,7626,9,GB33GVXL67932798623984,4,455
10946,2024-11-10,877,7797,15,GB61YCNT06181205464754,4,565
10947,2025-03-21,32,3939,31,GB12RTKJ78769899927517,1,642.52
10948,2024-09-10,1,1042,9,GB76RQTU14444983553935,1,1200
10949,2024-08-27,14,7947,9,GB85GKQV64496392435885,5,800
10950,2024-07-19,833,1710,13,GB24ZOSQ21433952753674,4,370
10951,2025-04-28,444,8770,2,GB76SORK24914168601347,1,244
10952,2024-10-24,489,7797,3,GB96RSIQ96340679176651,5,494
10953,2024-06-24,754,1042,39,GB52FDLY00141884216309,3,301
10954,2024-05-24,32,8606,5,GB86ADKT44633399948532,2,600
10955,2024-05-09,733,8486,3,GB02RSKY32638902199471,5,444
10956,2024-06-07,489,7566,3,GB97HNHH79223410346996,3,494
10957,2024-10-21,373,4886,13,GB16GHDC67726960843768,1,573
10958,2024-09-10,132,8381,3,GB13KAPQ96793521962633,1,202
10959,2024-08-31,467,9850,14,GB24LMIH43697093170695,1,476
10960,2024-09-17,833,5831,2,GB77MAPN76164534547223,1,370
10961,2025-03-28,1,8770,23,GB65SUQT83065031219804,1,1200
10962,2024-05-31,350,7511,7,GB92QIOE42642364281319,5,359
10963,2024-05-21,180,7947,15,GB90SUZZ24876230391114,2,462
10964,2025-03-14,877,7594,35,GB84ZFRD78522823052480,1,565
10965,2024-11-11,1,8486,9,GB75QBME20722395947372,3,1200
10966,2025-01-31,180,8381,3,GB96DWHF90162047876886,5,462
10967,2025-04-11,489,8381,3,GB06QOUQ59964862872031,4,494
10968,2024-12-19,180,2612,4,GB69LJDT66645057303627,4,462
10969,2025-04-02,171,8245,6,GB70SZYX24632037476775,2,496
10970,2025-04-08,617,7566,25,GB74GOEN03214505766194,5,256
10971,2024-09-15,266,6119,15,GB11QRPB71553482012840,2,334
10972,2024-05-10,646,8606,15,GB06QGUQ50765975954508,1,301
10973,2024-12-14,1,8560,38,GB88DOYP68089812657422,4,1423.02
10974,2025-02-20,877,3344,3,GB06GCTM46300402369362,2,481.54
10975,2024-10-13,14,7797,11,GB73RSIG01204713727117,2,800
10976,2025-03-12,703,8560,38,GB49KTXL74988558298493,3,736
10977,2024-07-27,617,3248,5,GB43ANPI58476094412833,5,256
10978,2025-04-08,877,8438,34,GB78HOED88566695413297,1,565
10979,2025-04-26,350,8560,8,GB42VCYK06662670551437,1,359
10980,2025-04-07,384,8381,3,GB53PMSG66343925295961,3,455
10981,2024-06-09,833,8486,11,GB38CCZX02867120072024,5,370
10982,2025-03-24,467,3939,31,GB54LVVW59102451091090,2,476
10983,2025-03-16,833,2501,11,GB57GZFM71494981942179,5,370
10984,2025-03-28,132,6977,14,GB31IFUY81793406527758,5,202
10985,2024-08-27,847,7566,5,GB60JUWM63453372201091,5,405
10986,2024-06-27,132,7594,5,GB23DOEE14559376618943,4,190.34
10987,2025-04-13,1,8560,38,GB87PUBL26351004627765,3,1200
10988,2024-10-22,489,3248,22,GB82EKXW65920246175202,3,494
10989,2024-08-02,1,7566,25,GB27QTPI32600559550178,3,1200
10990,2024-07-18,64,1018,7,GB73GEKV84868999360798,2,1400
10991,2024-08-21,444,7511,15,GB77RYOB45069176799359,2,244
10992,2024-07-26,373,1042,39,GB12OIJU03946408303736,1,573
10993,2024-05-01,132,4630,9,GB55NBCZ48860849079388,4,202
10994,2024-08-20,373,4630,2,GB04YDHM85283061537012,4,573
10995,2025-04-27,646,8381,3,GB18XXIF44626325144881,1,301
10996,2024-05-30,180,7594,5,GB18EDAH14217518878179,1,462
10997,2024-08-17,171,2501,10,GB25ZCLZ15263840911225,4,496
10998,2024-07-02,266,7594,5,GB73QWRG75056618632397,3,334
10999,2025-02-25,617,7626,12,GB57SXWC37876553007309,4,256
